ProjectID,DeliverableName,StartDate,EndDate,Duration(Days)
913,Project Plan,2019-02-01,2019-02-09,9
913,Requirements Specification,2019-02-10,2019-02-27,18
913,Design Document,2019-02-28,2019-03-23,24
913,Code,2019-03-24,2019-04-11,19
913,Unit Test,2019-04-12,2019-04-20,9
913,System Test,2019-04-21,2019-05-29,39
914,Project Plan,2018-03-16,2018-03-24,9
914,Requirements Specification,2018-03-25,2018-04-16,23
914,Design Document,2018-04-17,2018-05-18,32
914,Code,2018-05-19,2018-06-03,16
914,Unit Test,2018-06-04,2018-06-13,10
914,System Test,2018-06-14,2018-07-23,40
915,Project Plan,2019-06-24,2019-06-28,5
915,Requirements Specification,2019-06-29,2019-07-20,22
915,Design Document,2019-07-21,2019-08-14,25
915,Code,2019-08-15,2019-08-30,16
915,Unit Test,2019-08-31,2019-09-07,8
915,System Test,2019-09-08,2019-10-13,36
916,Project Plan,2015-05-15,2015-05-23,9
916,Requirements Specification,2015-05-24,2015-06-15,23
916,Design Document,2015-06-16,2015-07-08,23
916,Code,2015-07-09,2015-07-29,21
916,Unit Test,2015-07-30,2015-08-08,10
916,System Test,2015-08-09,2015-09-04,27
917,Project Plan,2015-04-30,2015-05-08,9
917,Requirements Specification,2015-05-09,2015-05-26,18
917,Design Document,2015-05-27,2015-06-11,16
917,Code,2015-06-12,2015-06-30,19
917,Unit Test,2015-07-01,2015-07-11,11
917,System Test,2015-07-12,2015-08-25,45
918,Project Plan,2018-06-06,2018-06-15,10
918,Requirements Specification,2018-06-16,2018-06-30,15
918,Design Document,2018-07-01,2018-07-23,23
918,Code,2018-07-24,2018-08-09,17
918,Unit Test,2018-08-10,2018-08-16,7
918,System Test,2018-08-17,2018-08-30,14
919,Project Plan,2015-05-06,2015-05-14,9
919,Requirements Specification,2015-05-15,2015-06-02,19
919,Design Document,2015-06-03,2015-06-27,25
919,Code,2015-06-28,2015-07-14,17
919,Unit Test,2015-07-15,2015-07-25,11
919,System Test,2015-07-26,2015-09-05,42
920,Project Plan,2017-06-02,2017-06-13,12
920,Requirements Specification,2017-06-14,2017-06-28,15
920,Design Document,2017-06-29,2017-07-25,27
920,Code,2017-07-26,2017-08-10,16
920,Unit Test,2017-08-11,2017-08-17,7
920,System Test,2017-08-18,2017-09-10,24
921,Project Plan,2017-07-24,2017-07-31,8
921,Requirements Specification,2017-08-01,2017-08-18,18
921,Design Document,2017-08-19,2017-09-15,28
921,Code,2017-09-16,2017-09-28,13
921,Unit Test,2017-09-29,2017-10-06,8
921,System Test,2017-10-07,2017-11-08,33
922,Project Plan,2019-01-03,2019-01-14,12
922,Requirements Specification,2019-01-15,2019-02-03,20
922,Design Document,2019-02-04,2019-02-27,24
922,Code,2019-02-28,2019-03-13,14
922,Unit Test,2019-03-14,2019-03-25,12
922,System Test,2019-03-26,2019-04-26,32
923,Project Plan,2015-05-04,2015-05-15,12
923,Requirements Specification,2015-05-16,2015-06-04,20
923,Design Document,2015-06-05,2015-06-28,24
923,Code,2015-06-29,2015-07-20,22
923,Unit Test,2015-07-21,2015-07-27,7
923,System Test,2015-07-28,2015-09-01,36
924,Project Plan,2019-07-29,2019-08-04,7
924,Requirements Specification,2019-08-05,2019-08-26,22
924,Design Document,2019-08-27,2019-09-26,31
924,Code,2019-09-27,2019-10-16,20
924,Unit Test,2019-10-17,2019-10-28,12
924,System Test,2019-10-29,2019-12-05,38
925,Project Plan,2020-11-09,2020-11-17,9
925,Requirements Specification,2020-11-18,2020-12-01,14
925,Design Document,2020-12-02,2021-01-03,33
925,Code,2021-01-04,2021-01-19,16
925,Unit Test,2021-01-20,2021-01-28,9
925,System Test,2021-01-29,2021-03-22,53
926,Project Plan,2020-06-25,2020-07-02,8
926,Requirements Specification,2020-07-03,2020-07-23,21
926,Design Document,2020-07-24,2020-08-16,24
926,Code,2020-08-17,2020-09-01,16
926,Unit Test,2020-09-02,2020-09-10,9
926,System Test,2020-09-11,2020-10-05,25
927,Project Plan,2015-06-25,2015-07-04,10
927,Requirements Specification,2015-07-05,2015-07-27,23
927,Design Document,2015-07-28,2015-08-20,24
927,Code,2015-08-21,2015-09-06,17
927,Unit Test,2015-09-07,2015-09-13,7
927,System Test,2015-09-14,2015-10-22,39
928,Project Plan,2017-05-09,2017-05-16,8
928,Requirements Specification,2017-05-17,2017-06-07,22
928,Design Document,2017-06-08,2017-07-02,25
928,Code,2017-07-03,2017-07-19,17
928,Unit Test,2017-07-20,2017-07-31,12
928,System Test,2017-08-01,2017-09-15,46
929,Project Plan,2018-08-01,2018-08-10,10
929,Requirements Specification,2018-08-11,2018-08-27,17
929,Design Document,2018-08-28,2018-09-20,24
929,Code,2018-09-21,2018-10-03,13
929,Unit Test,2018-10-04,2018-10-12,9
929,System Test,2018-10-13,2018-11-17,36
930,Project Plan,2017-12-24,2017-12-31,8
930,Requirements Specification,2018-01-01,2018-01-14,14
930,Design Document,2018-01-15,2018-02-05,22
930,Code,2018-02-06,2018-02-20,15
930,Unit Test,2018-02-21,2018-02-27,7
930,System Test,2018-02-28,2018-04-08,40
931,Project Plan,2019-01-03,2019-01-15,13
931,Requirements Specification,2019-01-16,2019-02-07,23
931,Design Document,2019-02-08,2019-03-10,31
931,Code,2019-03-11,2019-03-26,16
931,Unit Test,2019-03-27,2019-04-07,12
931,System Test,2019-04-08,2019-05-09,32
932,Project Plan,2016-05-15,2016-05-22,8
932,Requirements Specification,2016-05-23,2016-06-02,11
932,Design Document,2016-06-03,2016-07-01,29
932,Code,2016-07-02,2016-07-20,19
932,Unit Test,2016-07-21,2016-07-28,8
932,System Test,2016-07-29,2016-09-03,37
933,Project Plan,2016-11-05,2016-11-12,8
933,Requirements Specification,2016-11-13,2016-12-03,21
933,Design Document,2016-12-04,2017-01-01,29
933,Code,2017-01-02,2017-01-10,9
933,Unit Test,2017-01-11,2017-01-20,10
933,System Test,2017-01-21,2017-02-26,37
934,Project Plan,2015-01-25,2015-02-03,10
934,Requirements Specification,2015-02-04,2015-02-24,21
934,Design Document,2015-02-25,2015-03-20,24
934,Code,2015-03-21,2015-04-03,14
934,Unit Test,2015-04-04,2015-04-12,9
934,System Test,2015-04-13,2015-05-31,49
935,Project Plan,2019-03-30,2019-04-08,10
935,Requirements Specification,2019-04-09,2019-04-28,20
935,Design Document,2019-04-29,2019-05-17,19
935,Code,2019-05-18,2019-05-30,13
935,Unit Test,2019-05-31,2019-06-10,11
935,System Test,2019-06-11,2019-07-20,40
936,Project Plan,2020-01-26,2020-02-05,11
936,Requirements Specification,2020-02-06,2020-03-01,25
936,Design Document,2020-03-02,2020-03-30,29
936,Code,2020-03-31,2020-04-14,15
936,Unit Test,2020-04-15,2020-04-22,8
936,System Test,2020-04-23,2020-05-06,14
937,Project Plan,2017-07-09,2017-07-17,9
937,Requirements Specification,2017-07-18,2017-08-05,19
937,Design Document,2017-08-06,2017-08-31,26
937,Code,2017-09-01,2017-09-14,14
937,Unit Test,2017-09-15,2017-09-23,9
937,System Test,2017-09-24,2017-10-15,22
938,Project Plan,2016-08-30,2016-09-06,8
938,Requirements Specification,2016-09-07,2016-09-27,21
938,Design Document,2016-09-28,2016-10-28,31
938,Code,2016-10-29,2016-11-11,14
938,Unit Test,2016-11-12,2016-11-21,10
938,System Test,2016-11-22,2017-01-09,49
939,Project Plan,2020-06-03,2020-06-10,8
939,Requirements Specification,2020-06-11,2020-07-01,21
939,Design Document,2020-07-02,2020-07-23,22
939,Code,2020-07-24,2020-08-09,17
939,Unit Test,2020-08-10,2020-08-19,10
939,System Test,2020-08-20,2020-09-30,42
940,Project Plan,2015-10-17,2015-10-24,8
940,Requirements Specification,2015-10-25,2015-11-15,22
940,Design Document,2015-11-16,2015-12-18,33
940,Code,2015-12-19,2015-12-29,11
940,Unit Test,2015-12-30,2016-01-07,9
940,System Test,2016-01-08,2016-02-18,42
941,Project Plan,2020-07-25,2020-08-04,11
941,Requirements Specification,2020-08-05,2020-08-22,18
941,Design Document,2020-08-23,2020-09-04,13
941,Code,2020-09-05,2020-09-23,19
941,Unit Test,2020-09-24,2020-10-04,11
941,System Test,2020-10-05,2020-10-26,22
942,Project Plan,2017-11-04,2017-11-11,8
942,Requirements Specification,2017-11-12,2017-12-05,24
942,Design Document,2017-12-06,2018-01-04,30
942,Code,2018-01-05,2018-01-21,17
942,Unit Test,2018-01-22,2018-01-30,9
942,System Test,2018-01-31,2018-03-11,40
943,Project Plan,2016-09-24,2016-10-02,9
943,Requirements Specification,2016-10-03,2016-10-25,23
943,Design Document,2016-10-26,2016-11-15,21
943,Code,2016-11-16,2016-11-27,12
943,Unit Test,2016-11-28,2016-12-09,12
943,System Test,2016-12-10,2017-01-17,39
944,Project Plan,2019-10-22,2019-11-02,12
944,Requirements Specification,2019-11-03,2019-11-19,17
944,Design Document,2019-11-20,2019-12-13,24
944,Code,2019-12-14,2019-12-25,12
944,Unit Test,2019-12-26,2020-01-04,10
944,System Test,2020-01-05,2020-01-29,25
945,Project Plan,2018-01-21,2018-01-29,9
945,Requirements Specification,2018-01-30,2018-02-13,15
945,Design Document,2018-02-14,2018-03-12,27
945,Code,2018-03-13,2018-03-29,17
945,Unit Test,2018-03-30,2018-04-04,6
945,System Test,2018-04-05,2018-05-27,53
946,Project Plan,2017-10-28,2017-11-10,14
946,Requirements Specification,2017-11-11,2017-11-30,20
946,Design Document,2017-12-01,2017-12-22,22
946,Code,2017-12-23,2018-01-14,23
946,Unit Test,2018-01-15,2018-01-21,7
946,System Test,2018-01-22,2018-03-02,40
947,Project Plan,2017-11-28,2017-12-07,10
947,Requirements Specification,2017-12-08,2017-12-31,24
947,Design Document,2018-01-01,2018-01-26,26
947,Code,2018-01-27,2018-02-08,13
947,Unit Test,2018-02-09,2018-02-16,8
947,System Test,2018-02-17,2018-03-24,36
948,Project Plan,2020-09-11,2020-09-17,7
948,Requirements Specification,2020-09-18,2020-10-07,20
948,Design Document,2020-10-08,2020-10-29,22
948,Code,2020-10-30,2020-11-08,10
948,Unit Test,2020-11-09,2020-11-20,12
948,System Test,2020-11-21,2020-12-25,35
949,Project Plan,2017-11-04,2017-11-10,7
949,Requirements Specification,2017-11-11,2017-11-29,19
949,Design Document,2017-11-30,2017-12-24,25
949,Code,2017-12-25,2018-01-02,9
949,Unit Test,2018-01-03,2018-01-12,10
949,System Test,2018-01-13,2018-02-10,29
950,Project Plan,2019-05-29,2019-06-10,13
950,Requirements Specification,2019-06-11,2019-07-01,21
950,Design Document,2019-07-02,2019-07-24,23
950,Code,2019-07-25,2019-08-05,12
950,Unit Test,2019-08-06,2019-08-14,9
950,System Test,2019-08-15,2019-09-29,46
951,Project Plan,2019-10-26,2019-11-03,9
951,Requirements Specification,2019-11-04,2019-11-22,19
951,Design Document,2019-11-23,2019-12-17,25
951,Code,2019-12-18,2019-12-30,13
951,Unit Test,2019-12-31,2020-01-08,9
951,System Test,2020-01-09,2020-01-27,19
952,Project Plan,2020-07-31,2020-08-10,11
952,Requirements Specification,2020-08-11,2020-08-30,20
952,Design Document,2020-08-31,2020-09-20,21
952,Code,2020-09-21,2020-10-10,20
952,Unit Test,2020-10-11,2020-10-20,10
952,System Test,2020-10-21,2020-11-18,29
953,Project Plan,2017-09-01,2017-09-11,11
953,Requirements Specification,2017-09-12,2017-10-02,21
953,Design Document,2017-10-03,2017-10-28,26
953,Code,2017-10-29,2017-11-10,13
953,Unit Test,2017-11-11,2017-11-20,10
953,System Test,2017-11-21,2017-12-27,37
954,Project Plan,2016-02-29,2016-03-10,11
954,Requirements Specification,2016-03-11,2016-03-24,14
954,Design Document,2016-03-25,2016-04-16,23
954,Code,2016-04-17,2016-05-06,20
954,Unit Test,2016-05-07,2016-05-14,8
954,System Test,2016-05-15,2016-06-16,33
955,Project Plan,2019-03-31,2019-04-08,9
955,Requirements Specification,2019-04-09,2019-04-24,16
955,Design Document,2019-04-25,2019-05-10,16
955,Code,2019-05-11,2019-05-24,14
955,Unit Test,2019-05-25,2019-06-03,10
955,System Test,2019-06-04,2019-07-12,39
956,Project Plan,2016-02-15,2016-02-23,9
956,Requirements Specification,2016-02-24,2016-03-14,20
956,Design Document,2016-03-15,2016-04-12,29
956,Code,2016-04-13,2016-04-26,14
956,Unit Test,2016-04-27,2016-05-04,8
956,System Test,2016-05-05,2016-06-10,37
957,Project Plan,2017-02-27,2017-03-09,11
957,Requirements Specification,2017-03-10,2017-04-02,24
957,Design Document,2017-04-03,2017-04-24,22
957,Code,2017-04-25,2017-05-09,15
957,Unit Test,2017-05-10,2017-05-19,10
957,System Test,2017-05-20,2017-06-18,30
958,Project Plan,2015-04-12,2015-04-21,10
958,Requirements Specification,2015-04-22,2015-05-06,15
958,Design Document,2015-05-07,2015-05-23,17
958,Code,2015-05-24,2015-06-08,16
958,Unit Test,2015-06-09,2015-06-17,9
958,System Test,2015-06-18,2015-07-29,42
959,Project Plan,2016-12-21,2016-12-29,9
959,Requirements Specification,2016-12-30,2017-01-15,17
959,Design Document,2017-01-16,2017-02-08,24
959,Code,2017-02-09,2017-02-19,11
959,Unit Test,2017-02-20,2017-03-03,12
959,System Test,2017-03-04,2017-03-29,26
960,Project Plan,2018-03-13,2018-03-21,9
960,Requirements Specification,2018-03-22,2018-04-06,16
960,Design Document,2018-04-07,2018-05-03,27
960,Code,2018-05-04,2018-05-17,14
960,Unit Test,2018-05-18,2018-05-25,8
960,System Test,2018-05-26,2018-07-12,48
961,Project Plan,2015-01-07,2015-01-16,10
961,Requirements Specification,2015-01-17,2015-02-06,21
961,Design Document,2015-02-07,2015-02-27,21
961,Code,2015-02-28,2015-03-09,10
961,Unit Test,2015-03-10,2015-03-19,10
961,System Test,2015-03-20,2015-04-24,36
962,Project Plan,2018-08-03,2018-08-13,11
962,Requirements Specification,2018-08-14,2018-09-01,19
962,Design Document,2018-09-02,2018-09-26,25
962,Code,2018-09-27,2018-10-06,10
962,Unit Test,2018-10-07,2018-10-19,13
962,System Test,2018-10-20,2018-11-26,38
963,Project Plan,2019-08-14,2019-08-24,11
963,Requirements Specification,2019-08-25,2019-09-10,17
963,Design Document,2019-09-11,2019-10-06,26
963,Code,2019-10-07,2019-10-17,11
963,Unit Test,2019-10-18,2019-10-27,10
963,System Test,2019-10-28,2019-12-02,36
964,Project Plan,2018-11-13,2018-11-22,10
964,Requirements Specification,2018-11-23,2018-12-14,22
964,Design Document,2018-12-15,2019-01-03,20
964,Code,2019-01-04,2019-01-15,12
964,Unit Test,2019-01-16,2019-01-25,10
964,System Test,2019-01-26,2019-03-26,60
965,Project Plan,2016-06-14,2016-06-22,9
965,Requirements Specification,2016-06-23,2016-07-13,21
965,Design Document,2016-07-14,2016-08-06,24
965,Code,2016-08-07,2016-08-26,20
965,Unit Test,2016-08-27,2016-09-01,6
965,System Test,2016-09-02,2016-10-11,40
966,Project Plan,2017-04-23,2017-04-28,6
966,Requirements Specification,2017-04-29,2017-05-10,12
966,Design Document,2017-05-11,2017-06-05,26
966,Code,2017-06-06,2017-06-20,15
966,Unit Test,2017-06-21,2017-06-29,9
966,System Test,2017-06-30,2017-08-06,38
967,Project Plan,2020-07-17,2020-08-01,16
967,Requirements Specification,2020-08-02,2020-08-20,19
967,Design Document,2020-08-21,2020-09-16,27
967,Code,2020-09-17,2020-09-29,13
967,Unit Test,2020-09-30,2020-10-09,10
967,System Test,2020-10-10,2020-11-15,37
968,Project Plan,2018-07-21,2018-07-29,9
968,Requirements Specification,2018-07-30,2018-08-23,25
968,Design Document,2018-08-24,2018-09-21,29
968,Code,2018-09-22,2018-10-06,15
968,Unit Test,2018-10-07,2018-10-11,5
968,System Test,2018-10-12,2018-11-16,36
969,Project Plan,2017-10-25,2017-11-08,15
969,Requirements Specification,2017-11-09,2017-11-27,19
969,Design Document,2017-11-28,2017-12-26,29
969,Code,2017-12-27,2018-01-14,19
969,Unit Test,2018-01-15,2018-01-24,10
969,System Test,2018-01-25,2018-02-24,31
970,Project Plan,2019-05-07,2019-05-11,5
970,Requirements Specification,2019-05-12,2019-06-02,22
970,Design Document,2019-06-03,2019-06-23,21
970,Code,2019-06-24,2019-07-08,15
970,Unit Test,2019-07-09,2019-07-15,7
970,System Test,2019-07-16,2019-08-21,37
971,Project Plan,2019-08-23,2019-09-01,10
971,Requirements Specification,2019-09-02,2019-09-21,20
971,Design Document,2019-09-22,2019-10-11,20
971,Code,2019-10-12,2019-10-29,18
971,Unit Test,2019-10-30,2019-11-06,8
971,System Test,2019-11-07,2019-11-29,23
972,Project Plan,2020-03-26,2020-04-03,9
972,Requirements Specification,2020-04-04,2020-04-23,20
972,Design Document,2020-04-24,2020-05-18,25
972,Code,2020-05-19,2020-06-06,19
972,Unit Test,2020-06-07,2020-06-15,9
972,System Test,2020-06-16,2020-07-23,38
973,Project Plan,2018-03-27,2018-04-02,7
973,Requirements Specification,2018-04-03,2018-04-24,22
973,Design Document,2018-04-25,2018-05-19,25
973,Code,2018-05-20,2018-06-01,13
973,Unit Test,2018-06-02,2018-06-07,6
973,System Test,2018-06-08,2018-07-31,54
974,Project Plan,2016-05-30,2016-06-05,7
974,Requirements Specification,2016-06-06,2016-06-23,18
974,Design Document,2016-06-24,2016-07-19,26
974,Code,2016-07-20,2016-07-30,11
974,Unit Test,2016-07-31,2016-08-06,7
974,System Test,2016-08-07,2016-08-24,18
975,Project Plan,2018-10-12,2018-10-22,11
975,Requirements Specification,2018-10-23,2018-11-09,18
975,Design Document,2018-11-10,2018-12-15,36
975,Code,2018-12-16,2018-12-27,12
975,Unit Test,2018-12-28,2019-01-04,8
975,System Test,2019-01-05,2019-02-07,34
976,Project Plan,2020-08-27,2020-09-05,10
976,Requirements Specification,2020-09-06,2020-09-23,18
976,Design Document,2020-09-24,2020-10-20,27
976,Code,2020-10-21,2020-11-01,12
976,Unit Test,2020-11-02,2020-11-08,7
976,System Test,2020-11-09,2020-11-30,22
977,Project Plan,2016-09-19,2016-09-23,5
977,Requirements Specification,2016-09-24,2016-10-11,18
977,Design Document,2016-10-12,2016-11-03,23
977,Code,2016-11-04,2016-11-16,13
977,Unit Test,2016-11-17,2016-11-28,12
977,System Test,2016-11-29,2017-01-19,52
978,Project Plan,2020-08-17,2020-08-25,9
978,Requirements Specification,2020-08-26,2020-09-08,14
978,Design Document,2020-09-09,2020-09-30,22
978,Code,2020-10-01,2020-10-13,13
978,Unit Test,2020-10-14,2020-10-21,8
978,System Test,2020-10-22,2020-11-23,33
979,Project Plan,2020-12-26,2021-01-02,8
979,Requirements Specification,2021-01-03,2021-01-20,18
979,Design Document,2021-01-21,2021-02-11,22
979,Code,2021-02-12,2021-02-26,15
979,Unit Test,2021-02-27,2021-03-08,10
979,System Test,2021-03-09,2021-04-07,30
980,Project Plan,2016-11-12,2016-11-23,12
980,Requirements Specification,2016-11-24,2016-12-10,17
980,Design Document,2016-12-11,2016-12-28,18
980,Code,2016-12-29,2017-01-13,16
980,Unit Test,2017-01-14,2017-01-21,8
980,System Test,2017-01-22,2017-03-05,43
981,Project Plan,2015-07-09,2015-07-13,5
981,Requirements Specification,2015-07-14,2015-08-06,24
981,Design Document,2015-08-07,2015-09-02,27
981,Code,2015-09-03,2015-09-12,10
981,Unit Test,2015-09-13,2015-09-19,7
981,System Test,2015-09-20,2015-11-14,56
982,Project Plan,2016-02-03,2016-02-10,8
982,Requirements Specification,2016-02-11,2016-02-27,17
982,Design Document,2016-02-28,2016-03-13,15
982,Code,2016-03-14,2016-03-26,13
982,Unit Test,2016-03-27,2016-04-04,9
982,System Test,2016-04-05,2016-05-21,47
983,Project Plan,2017-03-31,2017-04-06,7
983,Requirements Specification,2017-04-07,2017-04-21,15
983,Design Document,2017-04-22,2017-05-17,26
983,Code,2017-05-18,2017-06-04,18
983,Unit Test,2017-06-05,2017-06-10,6
983,System Test,2017-06-11,2017-07-30,50
984,Project Plan,2020-06-20,2020-06-29,10
984,Requirements Specification,2020-06-30,2020-07-22,23
984,Design Document,2020-07-23,2020-08-15,24
984,Code,2020-08-16,2020-08-22,7
984,Unit Test,2020-08-23,2020-08-31,9
984,System Test,2020-09-01,2020-10-20,50
985,Project Plan,2016-06-10,2016-06-17,8
985,Requirements Specification,2016-06-18,2016-07-05,18
985,Design Document,2016-07-06,2016-07-29,24
985,Code,2016-07-30,2016-08-04,6
985,Unit Test,2016-08-05,2016-08-17,13
985,System Test,2016-08-18,2016-09-16,30
986,Project Plan,2016-05-07,2016-05-17,11
986,Requirements Specification,2016-05-18,2016-06-05,19
986,Design Document,2016-06-06,2016-07-05,30
986,Code,2016-07-06,2016-07-21,16
986,Unit Test,2016-07-22,2016-07-30,9
986,System Test,2016-07-31,2016-08-30,31
987,Project Plan,2015-03-07,2015-03-17,11
987,Requirements Specification,2015-03-18,2015-03-31,14
987,Design Document,2015-04-01,2015-04-27,27
987,Code,2015-04-28,2015-05-08,11
987,Unit Test,2015-05-09,2015-05-20,12
987,System Test,2015-05-21,2015-06-30,41
988,Project Plan,2016-12-14,2016-12-24,11
988,Requirements Specification,2016-12-25,2017-01-13,20
988,Design Document,2017-01-14,2017-01-30,17
988,Code,2017-01-31,2017-02-11,12
988,Unit Test,2017-02-12,2017-02-22,11
988,System Test,2017-02-23,2017-04-04,41
989,Project Plan,2017-03-02,2017-03-13,12
989,Requirements Specification,2017-03-14,2017-04-03,21
